event_id,timestamp,session_id,ordem_na_sessao,pagina_entrada,anonymous_id,usuario_id,identificado,empresa,cnpj_hash,perfil_real,area,pagina,oportunidade_id,categoria,modalidade,enviou_proposta,utm_source,utm_medium,utm_campaign,device,uf,porte_empresa
EV0001391,2026-06-29 20:38:58,anon_3992f837d4-S004,6,0,anon_3992f837d4,U0104,1,Fornecedor 0104 LTDA,ce533c0a53fa8919,ativo_convertendo,publica,tenho_interesse,OP-2026-0027,logistica_transporte,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,Medio
EV0001392,2026-06-29 20:39:53,anon_3992f837d4-S004,7,0,anon_3992f837d4,U0104,1,Fornecedor 0104 LTDA,ce533c0a53fa8919,ativo_convertendo,publica,login,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,Medio
EV0001393,2026-06-29 20:42:21,anon_3992f837d4-S004,8,0,anon_3992f837d4,U0104,1,Fornecedor 0104 LTDA,ce533c0a53fa8919,ativo_convertendo,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,Medio
EV0001394,2026-06-29 20:43:11,anon_3992f837d4-S004,9,0,anon_3992f837d4,U0104,1,Fornecedor 0104 LTDA,ce533c0a53fa8919,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0027,logistica_transporte,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,Medio
EV0001395,2026-06-29 21:22:21,anon_8c2646eaf9-S003,1,1,anon_8c2646eaf9,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,desktop,RS,
EV0001396,2026-06-29 21:23:17,anon_8c2646eaf9-S003,2,0,anon_8c2646eaf9,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,RS,
EV0001397,2026-06-29 21:53:00,anon_fa6f18c108-S004,1,1,anon_fa6f18c108,U0068,1,Fornecedor 0068 LTDA,d327bc9fab87e1e1,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,organic,,desktop,ES,Pequeno
EV0001398,2026-06-30 07:01:31,anon_14862268d1-S006,1,1,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,publica,home_publica,,,,0,(direct),(none),,desktop,PR,Pequeno
EV0001399,2026-06-30 07:02:49,anon_14862268d1-S006,2,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,publica,login,,,,0,(direct),(none),,desktop,PR,Pequeno
EV0001400,2026-06-30 07:03:12,anon_14862268d1-S006,3,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,PR,Pequeno
EV0001401,2026-06-30 07:34:17,anon_fe4dead645-S005,1,1,anon_fe4dead645,U0084,1,Fornecedor 0084 LTDA,c23281948c151fc8,ativo_convertendo,publica,home_publica,,,,0,google,organic,,desktop,RS,Pequeno
EV0001402,2026-06-30 07:35:22,anon_fe4dead645-S005,2,0,anon_fe4dead645,U0084,1,Fornecedor 0084 LTDA,c23281948c151fc8,ativo_convertendo,publica,busca_publica,,,,0,google,organic,,desktop,RS,Pequeno
EV0001403,2026-06-30 07:36:32,anon_fe4dead645-S005,3,0,anon_fe4dead645,U0084,1,Fornecedor 0084 LTDA,c23281948c151fc8,ativo_convertendo,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,RS,Pequeno
EV0001404,2026-06-30 07:38:48,anon_2c73b911d8-S001,1,1,anon_2c73b911d8,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,desktop,PR,
EV0001405,2026-06-30 07:38:56,anon_fe4dead645-S005,4,0,anon_fe4dead645,U0084,1,Fornecedor 0084 LTDA,c23281948c151fc8,ativo_convertendo,publica,busca_publica,,,,0,google,organic,,desktop,RS,Pequeno
EV0001406,2026-06-30 07:40:59,anon_2c73b911d8-S001,2,0,anon_2c73b911d8,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,desktop,PR,
EV0001407,2026-06-30 07:41:21,anon_fe4dead645-S005,5,0,anon_fe4dead645,U0084,1,Fornecedor 0084 LTDA,c23281948c151fc8,ativo_convertendo,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,RS,Pequeno
EV0001408,2026-06-30 07:41:48,anon_ffea9e5c8d-S003,1,1,anon_ffea9e5c8d,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,mobile,BA,
EV0001409,2026-06-30 07:42:55,anon_2c73b911d8-S001,3,0,anon_2c73b911d8,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,desktop,PR,
EV0001410,2026-06-30 07:43:30,anon_ffea9e5c8d-S003,2,0,anon_ffea9e5c8d,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,(direct),(none),,mobile,BA,
EV0001411,2026-06-30 08:38:27,anon_c12408a6dc-S007,1,1,anon_c12408a6dc,U0080,1,Fornecedor 0080 LTDA,18bf4593fe300f49,inativo_em_risco,interna,painel_oportunidades,,,,0,google,organic,,desktop,AM,Medio
EV0001412,2026-06-30 08:49:35,anon_743e652603-S005,1,1,anon_743e652603,U0059,1,Fornecedor 0059 LTDA,bd0b5cd74cd1ac5e,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,mobile,RN,Pequeno
EV0001413,2026-06-30 08:51:05,anon_743e652603-S005,2,0,anon_743e652603,U0059,1,Fornecedor 0059 LTDA,bd0b5cd74cd1ac5e,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0028,bombas_compressores,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,mobile,RN,Pequeno
EV0001414,2026-06-30 08:56:33,anon_743e652603-S005,3,0,anon_743e652603,U0059,1,Fornecedor 0059 LTDA,bd0b5cd74cd1ac5e,bloqueado_taxa_acesso,interna,sala_colaboracao,OP-2026-0028,bombas_compressores,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,mobile,RN,Pequeno
EV0001415,2026-06-30 08:56:48,anon_8b2e326567-S002,1,1,anon_8b2e326567,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,SP,
EV0001416,2026-06-30 08:59:47,anon_8b2e326567-S002,2,0,anon_8b2e326567,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0050,servicos_engenharia,pregao_eletronico,0,petronect_crm,email,aviso_oportunidade,desktop,SP,
EV0001417,2026-06-30 09:19:41,anon_30de9e3757-S003,1,1,anon_30de9e3757,U0062,1,Fornecedor 0062 LTDA,d12c1fc32316ed41,explorador_sem_conversao,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RS,Grande
EV0001418,2026-06-30 09:21:34,anon_30de9e3757-S003,2,0,anon_30de9e3757,U0062,1,Fornecedor 0062 LTDA,d12c1fc32316ed41,explorador_sem_conversao,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RS,Grande
EV0001419,2026-06-30 09:22:19,anon_30de9e3757-S003,3,0,anon_30de9e3757,U0062,1,Fornecedor 0062 LTDA,d12c1fc32316ed41,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0032,servicos_manutencao,dispensa_eletronica,0,petronect_crm,email,reengajamento_2026q3,desktop,RS,Grande
EV0001420,2026-06-30 09:27:53,anon_d356c438e4-S006,1,1,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001421,2026-06-30 09:29:26,anon_d356c438e4-S006,2,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,minhas_participacoes,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001422,2026-06-30 09:30:01,anon_30de9e3757-S003,4,0,anon_30de9e3757,U0062,1,Fornecedor 0062 LTDA,d12c1fc32316ed41,explorador_sem_conversao,interna,envio_proposta,OP-2026-0032,servicos_manutencao,dispensa_eletronica,0,petronect_crm,email,reengajamento_2026q3,desktop,RS,Grande
EV0001423,2026-06-30 09:30:33,anon_d356c438e4-S006,3,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001424,2026-06-30 09:33:42,anon_d356c438e4-S006,4,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001425,2026-06-30 09:34:51,anon_d356c438e4-S006,5,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001426,2026-06-30 09:38:06,anon_d356c438e4-S006,6,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001427,2026-06-30 09:38:22,anon_d356c438e4-S006,7,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,minhas_participacoes,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001428,2026-06-30 09:38:47,anon_8abfc00dc8-S003,1,1,anon_8abfc00dc8,,0,,,inativo_em_risco,publica,home_publica,,,,0,linkedin,social,marca_empregadora,mobile,RS,MEI
EV0001429,2026-06-30 09:38:52,anon_30de9e3757-S003,5,0,anon_30de9e3757,U0062,1,Fornecedor 0062 LTDA,d12c1fc32316ed41,explorador_sem_conversao,interna,minhas_participacoes,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RS,Grande
EV0001430,2026-06-30 09:39:32,anon_8abfc00dc8-S003,2,0,anon_8abfc00dc8,,0,,,inativo_em_risco,publica,quer_se_cadastrar,,,,0,linkedin,social,marca_empregadora,mobile,RS,MEI
EV0001431,2026-06-30 09:40:56,anon_d356c438e4-S006,8,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001432,2026-06-30 09:42:14,anon_8abfc00dc8-S003,3,0,anon_8abfc00dc8,,0,,,inativo_em_risco,publica,ajuda_treinamentos,,,,0,linkedin,social,marca_empregadora,mobile,RS,MEI
EV0001433,2026-06-30 09:43:35,anon_8abfc00dc8-S003,4,0,anon_8abfc00dc8,,0,,,inativo_em_risco,publica,home_publica,,,,0,linkedin,social,marca_empregadora,mobile,RS,MEI
EV0001434,2026-06-30 09:44:04,anon_8abfc00dc8-S003,5,0,anon_8abfc00dc8,,0,,,inativo_em_risco,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,RS,MEI
EV0001435,2026-06-30 09:44:45,anon_d356c438e4-S006,9,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001436,2026-06-30 09:46:22,anon_8abfc00dc8-S003,6,0,anon_8abfc00dc8,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,RS,MEI
EV0001437,2026-06-30 09:51:58,anon_d356c438e4-S006,10,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,envio_proposta,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001438,2026-06-30 09:57:27,anon_3a176132ed-S005,1,1,anon_3a176132ed,U0049,1,Fornecedor 0049 LTDA,dc5244bbb07d7fa2,ativo_convertendo,interna,painel_oportunidades,,,,0,(direct),(none),,mobile,SE,MEI
EV0001439,2026-06-30 10:00:04,anon_d356c438e4-S006,11,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0048,eletrica_instrumentacao,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001440,2026-06-30 10:01:47,anon_802051acef-S002,1,1,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001441,2026-06-30 10:02:52,anon_802051acef-S002,2,0,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0087,valvulas,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001442,2026-06-30 10:03:01,anon_d839681c81-S003,1,1,anon_d839681c81,U0103,1,Fornecedor 0103 LTDA,ac7beccd04fe31ca,ativo_convertendo,interna,painel_oportunidades,,,,0,google,organic,,desktop,AM,Medio
EV0001443,2026-06-30 10:03:22,anon_d839681c81-S003,2,0,anon_d839681c81,U0103,1,Fornecedor 0103 LTDA,ac7beccd04fe31ca,ativo_convertendo,interna,meus_dados,,,,0,google,organic,,desktop,AM,Medio
EV0001444,2026-06-30 10:04:35,anon_d356c438e4-S006,12,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0008,epi_seguranca,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001445,2026-06-30 10:08:06,anon_d356c438e4-S006,13,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001446,2026-06-30 10:08:30,anon_802051acef-S002,3,0,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,interna,taxa_acesso_bloqueio,OP-2026-0087,valvulas,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001447,2026-06-30 10:09:14,anon_802051acef-S002,4,0,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,publica,ajuda_treinamentos,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001448,2026-06-30 10:09:37,anon_afc775e395-S003,1,1,anon_afc775e395,,0,,,anonimo_recorrente,publica,avisos,,,,0,(direct),(none),,mobile,BA,
EV0001449,2026-06-30 10:09:52,anon_d356c438e4-S006,14,0,anon_d356c438e4,U0098,1,Fornecedor 0098 LTDA,f3bf71972ebfe523,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0008,epi_seguranca,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0001450,2026-06-30 10:12:10,anon_802051acef-S002,5,0,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,publica,home_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001451,2026-06-30 10:13:10,anon_802051acef-S002,6,0,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,publica,busca_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001452,2026-06-30 10:14:30,anon_802051acef-S002,7,0,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001453,2026-06-30 10:14:55,anon_802051acef-S002,8,0,anon_802051acef,U0064,1,Fornecedor 0064 LTDA,2b3a226767684a52,bloqueado_taxa_acesso,publica,busca_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,ES,MEI
EV0001454,2026-06-30 10:26:22,anon_966b4be411-S001,1,1,anon_966b4be411,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,SP,Grande
EV0001455,2026-06-30 10:29:36,anon_966b4be411-S001,2,0,anon_966b4be411,,0,,,inativo_em_risco,publica,busca_publica,,,,0,google,organic,,desktop,SP,Grande
EV0001456,2026-06-30 10:29:58,anon_966b4be411-S001,3,0,anon_966b4be411,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,SP,Grande
EV0001457,2026-06-30 10:32:29,anon_966b4be411-S001,4,0,anon_966b4be411,,0,,,inativo_em_risco,publica,detalhe_oportunidade_publica,OP-2026-0074,servicos_engenharia,pregao_eletronico,0,google,organic,,desktop,SP,Grande
EV0001458,2026-06-30 10:35:54,anon_966b4be411-S001,5,0,anon_966b4be411,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,SP,Grande
EV0001459,2026-06-30 10:36:27,anon_8abfc00dc8-S004,1,1,anon_8abfc00dc8,U0019,1,Fornecedor 0019 LTDA,f5f3e845be8305b9,inativo_em_risco,interna,painel_oportunidades,,,,0,google,organic,,mobile,RS,MEI
EV0001460,2026-06-30 10:37:21,anon_966b4be411-S001,6,0,anon_966b4be411,,0,,,inativo_em_risco,publica,detalhe_oportunidade_publica,OP-2026-0074,servicos_engenharia,pregao_eletronico,0,google,organic,,desktop,SP,Grande
EV0001461,2026-06-30 10:38:13,anon_8abfc00dc8-S004,2,0,anon_8abfc00dc8,U0019,1,Fornecedor 0019 LTDA,f5f3e845be8305b9,inativo_em_risco,interna,sala_colaboracao,OP-2026-0050,servicos_engenharia,pregao_eletronico,0,google,organic,,mobile,RS,MEI
EV0001462,2026-06-30 10:38:54,anon_966b4be411-S001,7,0,anon_966b4be411,,0,,,inativo_em_risco,publica,tenho_interesse,OP-2026-0074,servicos_engenharia,pregao_eletronico,0,google,organic,,desktop,SP,Grande
EV0001463,2026-06-30 10:41:07,anon_966b4be411-S001,8,0,anon_966b4be411,U0085,1,Fornecedor 0085 LTDA,a588b1636d18af7a,inativo_em_risco,publica,login,,,,0,google,organic,,desktop,SP,Grande
EV0001464,2026-06-30 10:45:24,anon_76dde9f863-S003,1,1,anon_76dde9f863,,0,,,inativo_em_risco,publica,busca_publica,,,,0,google,organic,,desktop,SE,Grande
EV0001465,2026-06-30 10:46:28,anon_76dde9f863-S003,2,0,anon_76dde9f863,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,SE,Grande
EV0001466,2026-06-30 10:47:41,anon_76dde9f863-S003,3,0,anon_76dde9f863,,0,,,inativo_em_risco,publica,detalhe_oportunidade_publica,OP-2026-0087,valvulas,pregao_eletronico,0,google,organic,,desktop,SE,Grande
EV0001467,2026-06-30 11:03:48,anon_6cc7468f59-S005,1,1,anon_6cc7468f59,U0007,1,Fornecedor 0007 LTDA,81b9995b6ef4c46d,explorador_sem_conversao,publica,home_publica,,,,0,petrobras.com.br,referral,,desktop,SC,Grande
EV0001468,2026-06-30 11:05:33,anon_6cc7468f59-S005,2,0,anon_6cc7468f59,U0007,1,Fornecedor 0007 LTDA,81b9995b6ef4c46d,explorador_sem_conversao,publica,login,,,,0,petrobras.com.br,referral,,desktop,SC,Grande
EV0001469,2026-06-30 11:06:32,anon_6cc7468f59-S005,3,0,anon_6cc7468f59,U0007,1,Fornecedor 0007 LTDA,81b9995b6ef4c46d,explorador_sem_conversao,interna,meus_dados,,,,0,petrobras.com.br,referral,,desktop,SC,Grande
EV0001470,2026-06-30 11:09:18,anon_6cc7468f59-S005,4,0,anon_6cc7468f59,U0007,1,Fornecedor 0007 LTDA,81b9995b6ef4c46d,explorador_sem_conversao,interna,painel_oportunidades,,,,0,petrobras.com.br,referral,,desktop,SC,Grande
EV0001471,2026-06-30 11:11:04,anon_6cc7468f59-S005,5,0,anon_6cc7468f59,U0007,1,Fornecedor 0007 LTDA,81b9995b6ef4c46d,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0002,tubulacao_conexoes,dispensa_eletronica,0,petrobras.com.br,referral,,desktop,SC,Grande
EV0001472,2026-06-30 11:13:06,anon_3992f837d4-S005,1,1,anon_3992f837d4,,0,,,ativo_convertendo,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,Medio
EV0001473,2026-06-30 11:15:04,anon_6cc7468f59-S005,6,0,anon_6cc7468f59,U0007,1,Fornecedor 0007 LTDA,81b9995b6ef4c46d,explorador_sem_conversao,interna,painel_oportunidades,,,,0,petrobras.com.br,referral,,desktop,SC,Grande
EV0001474,2026-06-30 11:34:24,anon_ee7f95897c-S006,1,1,anon_ee7f95897c,U0058,1,Fornecedor 0058 LTDA,0100352397625354,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,google,organic,,mobile,SE,Grande
EV0001475,2026-06-30 11:34:56,anon_ee7f95897c-S006,2,0,anon_ee7f95897c,U0058,1,Fornecedor 0058 LTDA,0100352397625354,bloqueado_taxa_acesso,interna,meus_dados,,,,0,google,organic,,mobile,SE,Grande
EV0001476,2026-06-30 11:47:49,anon_96fcd6bdca-S004,1,1,anon_96fcd6bdca,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,mobile,SE,Grande
EV0001477,2026-06-30 11:51:07,anon_96fcd6bdca-S004,2,0,anon_96fcd6bdca,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,mobile,SE,Grande
EV0001478,2026-06-30 11:57:02,anon_18a0d4de3d-S006,1,1,anon_18a0d4de3d,,0,,,inativo_em_risco,publica,home_publica,,,,0,google,organic,,desktop,RJ,Medio
EV0001479,2026-06-30 11:59:55,anon_18a0d4de3d-S006,2,0,anon_18a0d4de3d,,0,,,inativo_em_risco,publica,avisos,,,,0,google,organic,,desktop,RJ,Medio
EV0001480,2026-06-30 12:58:35,anon_e97f671eec-S004,1,1,anon_e97f671eec,U0071,1,Fornecedor 0071 LTDA,4a0a6907ef5ad11f,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,PE,Medio
EV0001481,2026-06-30 13:00:13,anon_e97f671eec-S004,2,0,anon_e97f671eec,U0071,1,Fornecedor 0071 LTDA,4a0a6907ef5ad11f,bloqueado_taxa_acesso,interna,cadastro_fornecedor,,,,0,(direct),(none),,desktop,PE,Medio
EV0001482,2026-06-30 13:04:53,anon_e97f671eec-S004,3,0,anon_e97f671eec,U0071,1,Fornecedor 0071 LTDA,4a0a6907ef5ad11f,bloqueado_taxa_acesso,interna,meus_dados,,,,0,(direct),(none),,desktop,PE,Medio
EV0001483,2026-06-30 13:48:19,anon_457428a656-S007,1,1,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,publica,home_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,SP,Pequeno
EV0001484,2026-06-30 13:49:07,anon_457428a656-S007,2,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,publica,busca_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,SP,Pequeno
EV0001485,2026-06-30 13:51:00,anon_457428a656-S007,3,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,SP,Pequeno
EV0001486,2026-06-30 13:53:20,anon_457428a656-S007,4,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,publica,detalhe_oportunidade_publica,OP-2026-0074,servicos_engenharia,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,SP,Pequeno
EV0001487,2026-06-30 13:57:29,anon_457428a656-S007,5,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,publica,tenho_interesse,OP-2026-0074,servicos_engenharia,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,SP,Pequeno
EV0001488,2026-06-30 13:58:55,anon_457428a656-S007,6,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,publica,login,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,SP,Pequeno
EV0001489,2026-06-30 14:00:28,anon_457428a656-S007,7,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,SP,Pequeno
EV0001490,2026-06-30 14:01:17,anon_0d400035f0-S002,1,1,anon_0d400035f0,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,cpc,fornecedores_oleo_gas,mobile,AM,
EV0001491,2026-06-30 14:02:50,anon_0d400035f0-S002,2,0,anon_0d400035f0,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,cpc,fornecedores_oleo_gas,mobile,AM,
EV0001492,2026-06-30 14:04:17,anon_0d400035f0-S002,3,0,anon_0d400035f0,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,cpc,fornecedores_oleo_gas,mobile,AM,
EV0001493,2026-06-30 14:06:10,anon_0d400035f0-S002,4,0,anon_0d400035f0,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0059,logistica_transporte,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,mobile,AM,
